assemblea,codice,status,elettori,votanti,perc_votanti,aggiornamento,sezioni_perv,sezioni,coll_uni_perv,coll_uni,sezioni_coll_uni_perv,sk_bianche,sk_nulle,sk_contestate,livello,fine_riparto
scrutiniCI,4120000000,ESERCIZIO,177659,109875,"61,84",Dato aggiornato al 05/03/2018 - 15:45,204,204,,,204,533,3132,4,U,
scrutiniCI,4130000000,ESERCIZIO,182683,106004,"58,02",Dato aggiornato al 05/03/2018 - 15:45,211,211,,,211,603,4092,20,U,
scrutiniCI,4210000000,ESERCIZIO,209518,131886,"62,94",Dato aggiornato al 05/03/2018 - 15:45,267,267,,,267,1734,5738,1,U,
scrutiniCI,4220000000,ESERCIZIO,249588,155666,"62,36",Dato aggiornato al 05/03/2018 - 15:45,298,298,,,298,1638,5891,1,U,
scrutiniCI,4230000000,ESERCIZIO,250456,158507,"63,28",Dato aggiornato al 05/03/2018 - 15:45,330,330,,,330,1888,6248,0,U,
scrutiniCI,4310000000,ESERCIZIO,191212,115503,"60,40",Dato aggiornato al 05/03/2018 - 15:45,261,261,,,261,1043,3598,0,U,
scrutiniCI,4320000000,ESERCIZIO,228757,128867,"56,33",Dato aggiornato al 05/03/2018 - 15:45,329,329,,,329,1389,5004,21,U,
scrutiniCI,4330000000,ESERCIZIO,217999,138890,"63,71",Dato aggiornato al 05/03/2018 - 15:45,306,306,,,306,1891,5303,1,U,
scrutiniCI,5110000000,ESERCIZIO,219277,139458,"63,59",Dato aggiornato al 05/03/2018 - 15:45,304,304,,,304,1223,4715,0,U,
scrutiniCI,5120000000,ESERCIZIO,250205,167685,"67,01",Dato aggiornato al 05/03/2018 - 15:45,413,413,,,413,3255,8149,41,U,
scrutiniCI,5130000000,ESERCIZIO,175939,113493,"64,50",Dato aggiornato al 05/03/2018 - 15:45,289,289,,,289,1464,4750,1,U,
scrutiniCI,5210000000,ESERCIZIO,229873,155579,"67,68",Dato aggiornato al 05/03/2018 - 15:45,286,286,,,286,1703,6488,1,U,
scrutiniCI,5220000000,ESERCIZIO,247576,147989,"59,77",Dato aggiornato al 05/03/2018 - 15:45,336,336,,,336,988,5644,42,U,
scrutiniCI,5230000000,ESERCIZIO,201186,137054,"68,12",Dato aggiornato al 05/03/2018 - 15:45,215,215,,,215,782,3626,11,U,
scrutiniCI,5310000000,ESERCIZIO,224777,135715,"60,37",Dato aggiornato al 05/03/2018 - 15:45,312,312,,,312,1546,5522,26,U,
scrutiniCI,5320000000,ESERCIZIO,209922,136162,"64,86",Dato aggiornato al 05/03/2018 - 15:45,272,272,,,272,1312,4781,38,U,
scrutiniCI,5330000000,ESERCIZIO,169888,103647,"61,00",Dato aggiornato al 05/03/2018 - 15:45,229,229,,,229,922,3146,7,U,
scrutiniCI,5340000000,ESERCIZIO,183006,116858,"63,85",Dato aggiornato al 05/03/2018 - 15:45,231,231,,,231,740,2456,13,U,
scrutiniCI,6110000000,ESERCIZIO,240137,-,-,Dato aggiornato al 05/03/2018 - 15:45,303,305,,,-,-,-,-,U,
scrutiniCI,6120000000,ESERCIZIO,273604,181083,"66,18",Dato aggiornato al 05/03/2018 - 15:45,332,332,,,332,1573,5119,124,U,
scrutiniCI,6130000000,ESERCIZIO,234299,152941,"65,27",Dato aggiornato al 05/03/2018 - 15:45,334,334,,,334,1658,5238,55,U,
scrutiniCI,6210000000,ESERCIZIO,187675,121492,"64,73",Dato aggiornato al 05/03/2018 - 15:45,283,283,,,283,1303,3875,41,U,
scrutiniCI,6220000000,ESERCIZIO,218443,145018,"66,38",Dato aggiornato al 05/03/2018 - 15:45,294,294,,,294,1073,4232,4,U,
scrutiniCI,6230000000,ESERCIZIO,214324,134600,"62,80",Dato aggiornato al 05/03/2018 - 15:45,290,290,,,290,1443,4710,29,U,
scrutiniCI,7010000000,ESERCIZIO,99547,71947,"72,27",Dato aggiornato al 05/03/2018 - 07:36,151,151,,,,2057,5573,4,U,
scrutiniCI,8110000000,ESERCIZIO,130916,97446,"74,43",Dato aggiornato al 05/03/2018 - 15:45,143,143,,,143,2504,5610,175,U,
scrutiniCI,8120000000,ESERCIZIO,115942,75810,"65,38",Dato aggiornato al 05/03/2018 - 15:45,149,149,,,149,4936,7722,14,U,
scrutiniCI,8130000000,ESERCIZIO,141499,94868,"67,04",Dato aggiornato al 05/03/2018 - 15:45,194,194,,,194,6805,10748,0,U,
scrutiniCI,8140000000,ESERCIZIO,175504,139993,"79,76",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,1643,4741,0,U,
scrutiniCI,8150000000,ESERCIZIO,137396,108990,"79,32",Dato aggiornato al 05/03/2018 - 15:45,177,177,,,177,1221,3562,1,U,
scrutiniCI,8160000000,ESERCIZIO,95560,75226,"78,72",Dato aggiornato al 05/03/2018 - 15:45,127,127,,,127,830,2666,0,U,
scrutiniSI,1000000000,ESERCIZIO,3142084,2359541,"75,09",Dato aggiornato al 05/03/2018 - 15:46,4815,4815,8,8,0,23372,87110,417,I,
scrutiniSI,3000000000,ESERCIZIO,6933297,5340489,"77,02",Dato aggiornato al 05/03/2018 - 16:18,9227,9227,18,18,0,64317,150741,1228,I,
scrutiniSI,4000000000,ESERCIZIO,724073,543481,"75,05",Dato aggiornato al 05/03/2018 - 15:46,1016,1016,6,6,0,17736,32102,108,I,
scrutiniSI,5000000000,ESERCIZIO,3440131,2712737,"78,85",Dato aggiornato al 05/03/2018 - 15:46,4739,4739,9,9,0,24863,70956,318,I,
scrutiniSI,6000000000,ESERCIZIO,886339,665611,"75,09",Dato aggiornato al 05/03/2018 - 15:46,1369,1369,2,2,0,6372,21550,184,I,
scrutiniSI,7000000000,ESERCIZIO,1149899,826799,"71,90",Dato aggiornato al 05/03/2018 - 15:46,1789,1789,3,3,0,7739,23456,142,I,
scrutiniSI,8000000000,ESERCIZIO,3098703,2426269,"78,29",Dato aggiornato al 05/03/2018 - 17:22,4510,4510,8,8,0,24723,65451,241,I,
scrutiniSI,9000000000,ESERCIZIO,2647437,2047422,"77,33",Dato aggiornato al 05/03/2018 - 16:58,3954,3954,7,7,0,18937,59398,248,I,
scrutiniSI,1000000000,ESERCIZIO,1095884,844732,"77,08",Dato aggiornato al 05/03/2018 - 17:37,1574,1574,3,3,0,10052,23118,87,I,
scrutiniSI,2000000000,ESERCIZIO,4052539,-,-,Dato aggiornato al 05/03/2018 - 17:39,5232,5285,2,10,0,-,-,-,I,
scrutiniSI,3000000000,ESERCIZIO,964353,723303,"75,00",Dato aggiornato al 05/03/2018 - 15:46,1639,1639,2,2,0,9442,25472,114,I,
scrutiniSI,4000000000,ESERCIZIO,233710,166650,"71,30",Dato aggiornato al 05/03/2018 - 15:46,394,394,1,1,0,3030,6916,15,I,
scrutiniSI,5000000000,ESERCIZIO,4088744,2774197,"67,84",Dato aggiornato al 05/03/2018 - 15:46,5826,5826,11,11,0,37218,93500,426,I,
scrutiniSI,6000000000,ESERCIZIO,2971874,2054760,"69,14",Dato aggiornato al 05/03/2018 - 16:06,4026,4026,8,8,0,27661,74893,256,I,
scrutiniSI,7000000000,ESERCIZIO,423233,300948,"71,10",Dato aggiornato al 05/03/2018 - 15:46,681,681,1,1,0,5222,14545,94,I,
scrutiniSI,8000000000,ESERCIZIO,1402353,890600,"63,50",Dato aggiornato al 05/03/2018 - 16:12,2416,2416,4,4,0,16216,42706,100,I,
scrutiniSI,9000000000,ESERCIZIO,3629186,2286543,"63,00",Dato aggiornato al 05/03/2018 - 15:46,5298,5298,9,9,0,26943,92207,281,I,
scrutiniSI,1100000000,ESERCIZIO,1624578,1225916,"75,46",Dato aggiornato al 05/03/2018 - 15:46,2322,2322,4,4,0,9679,41971,271,L,N
scrutiniSI,1200000000,ESERCIZIO,1517506,1133625,"74,70",Dato aggiornato al 05/03/2018 - 15:46,2493,2493,4,4,0,13693,45139,146,L,N
scrutiniSI,3100000000,ESERCIZIO,1161650,879388,"75,70",Dato aggiornato al 05/03/2018 - 15:46,1701,1701,3,3,0,12152,26976,71,L,N
scrutiniSI,3200000000,ESERCIZIO,1504511,1203006,"79,95",Dato aggiornato al 05/03/2018 - 15:46,1996,1996,4,4,0,16322,34590,184,L,N
scrutiniSI,3300000000,ESERCIZIO,1520208,1166512,"76,73",Dato aggiornato al 05/03/2018 - 16:18,1983,1983,4,4,0,15002,36425,168,L,N
scrutiniSI,3400000000,ESERCIZIO,1505201,1128335,"74,96",Dato aggiornato al 05/03/2018 - 15:46,2012,2012,4,4,0,11121,28474,610,L,N
scrutiniSI,3500000000,ESERCIZIO,1241727,963248,"77,57",Dato aggiornato al 05/03/2018 - 15:46,1535,1535,3,3,0,9720,24276,195,L,N
scrutiniSI,4100000000,ESERCIZIO,724073,543481,"75,05",Dato aggiornato al 05/03/2018 - 15:46,1016,1016,6,6,0,17736,32102,108,L,N
scrutiniSI,5100000000,ESERCIZIO,1553134,1205160,"77,59",Dato aggiornato al 05/03/2018 - 15:46,2162,2162,4,4,0,11652,33097,159,L,N
scrutiniSI,5200000000,ESERCIZIO,1886997,1507577,"79,89",Dato aggiornato al 05/03/2018 - 15:46,2577,2577,5,5,0,13211,37859,159,L,N
scrutiniSI,6100000000,ESERCIZIO,886339,665611,"75,09",Dato aggiornato al 05/03/2018 - 15:46,1369,1369,2,2,0,6372,21550,184,L,N
scrutiniSI,7100000000,ESERCIZIO,1149899,826799,"71,90",Dato aggiornato al 05/03/2018 - 15:46,1789,1789,3,3,0,7739,23456,142,L,N
scrutiniSI,8100000000,ESERCIZIO,1702099,1338289,"78,62",Dato aggiornato al 05/03/2018 - 15:46,2491,2491,4,4,0,12579,35032,94,L,N
scrutiniSI,8200000000,ESERCIZIO,1396604,1087980,"77,90",Dato aggiornato al 05/03/2018 - 17:22,2019,2019,4,4,0,12144,30419,147,L,N
scrutiniSI,9100000000,ESERCIZIO,1494688,1154506,"77,24",Dato aggiornato al 05/03/2018 - 15:46,2220,2220,4,4,0,10235,33561,145,L,N
scrutiniSI,9200000000,ESERCIZIO,1152749,892916,"77,45",Dato aggiornato al 05/03/2018 - 16:58,1734,1734,3,3,0,8702,25837,103,L,N
scrutiniSI,0100000000,ESERCIZIO,625191,487451,"77,96",Dato aggiornato al 05/03/2018 - 15:46,1005,1005,2,2,0,4974,13573,115,L,N
scrutiniSI,1100000000,ESERCIZIO,1095884,844732,"77,08",Dato aggiornato al 05/03/2018 - 17:37,1574,1574,3,3,0,10052,23118,87,L,N
scrutiniSI,2100000000,ESERCIZIO,1208962,-,-,Dato aggiornato al 05/03/2018 - 16:07,1673,1688,0,3,0,-,-,-,L,N
scrutiniSI,2200000000,ESERCIZIO,1217934,-,-,Dato aggiornato al 05/03/2018 - 17:06,1580,1602,1,3,0,-,-,-,L,N
scrutiniSI,2300000000,ESERCIZIO,1625643,-,-,Dato aggiornato al 05/03/2018 - 17:39,1979,1995,1,4,0,-,-,-,L,N
scrutiniSI,3100000000,ESERCIZIO,964353,723303,"75,00",Dato aggiornato al 05/03/2018 - 15:46,1639,1639,2,2,0,9442,25472,114,L,N
scrutiniSI,4100000000,ESERCIZIO,233710,166650,"71,30",Dato aggiornato al 05/03/2018 - 15:46,394,394,1,1,0,3030,6916,15,L,N
scrutiniSI,5100000000,ESERCIZIO,1169122,826751,"70,71",Dato aggiornato al 05/03/2018 - 15:46,1792,1792,3,3,0,15411,34446,230,L,N
scrutiniSI,5200000000,ESERCIZIO,1482727,941662,"63,50",Dato aggiornato al 05/03/2018 - 15:46,1939,1939,4,4,0,6531,22684,58,L,N
scrutiniSI,5300000000,ESERCIZIO,1436895,1005784,"69,99",Dato aggiornato al 05/03/2018 - 15:46,2095,2095,4,4,0,15276,36370,138,L,N
scrutiniSI,6100000000,ESERCIZIO,1426502,976192,"68,43",Dato aggiornato al 05/03/2018 - 15:46,1999,1999,4,4,0,10561,32615,178,L,N
scrutiniSI,6200000000,ESERCIZIO,1545372,1078568,"69,79",Dato aggiornato al 05/03/2018 - 16:06,2027,2027,4,4,0,17100,42278,78,L,N
scrutiniSI,7100000000,ESERCIZIO,423233,300948,"71,10",Dato aggiornato al 05/03/2018 - 15:46,681,681,1,1,0,5222,14545,94,L,N
scrutiniSI,8100000000,ESERCIZIO,1402353,890600,"63,50",Dato aggiornato al 05/03/2018 - 16:12,2416,2416,4,4,0,16216,42706,100,L,N
scrutiniSI,9100000000,ESERCIZIO,1873329,1155198,"61,66",Dato aggiornato al 05/03/2018 - 15:46,2700,2700,5,5,0,14067,48013,65,L,N
scrutiniSI,9200000000,ESERCIZIO,1755857,1131345,"64,43",Dato aggiornato al 05/03/2018 - 15:46,2598,2598,4,4,0,12876,44194,216,L,N
scrutiniSI,0100000000,ESERCIZIO,1269791,-,-,Dato aggiornato al 05/03/2018 - 16:44,1837,1838,2,3,0,-,-,-,L,N
scrutiniSI,1110000000,ESERCIZIO,412836,314753,"76,24",Dato aggiornato al 05/03/2018 - 15:44,615,615,,,615,2967,11876,20,U,
scrutiniSI,1120000000,ESERCIZIO,395005,303124,"76,73",Dato aggiornato al 05/03/2018 - 15:44,525,525,,,525,2695,11476,88,U,
scrutiniSI,1130000000,ESERCIZIO,372357,283069,"76,02",Dato aggiornato al 05/03/2018 - 15:44,503,503,,,503,1819,8397,70,U,
scrutiniSI,1140000000,ESERCIZIO,444380,324970,"73,12",Dato aggiornato al 05/03/2018 - 15:44,679,679,,,679,2198,10222,93,U,
scrutiniSI,1210000000,ESERCIZIO,381219,285983,"75,01",Dato aggiornato al 05/03/2018 - 15:44,571,571,,,571,3114,10903,80,U,
scrutiniSI,1220000000,ESERCIZIO,346525,257700,"74,36",Dato aggiornato al 05/03/2018 - 15:44,587,587,,,587,3125,10371,39,U,
scrutiniSI,1230000000,ESERCIZIO,378371,273931,"72,39",Dato aggiornato al 05/03/2018 - 15:44,645,645,,,645,2973,9432,24,U,
scrutiniSI,1240000000,ESERCIZIO,411391,316011,"76,81",Dato aggiornato al 05/03/2018 - 17:04,690,690,,,690,4481,14433,3,U,
scrutiniSI,2010000000,ESERCIZIO,92087,66670,"72,39",Dato aggiornato al 05/03/2018 - 09:16,151,151,,,,1631,4728,4,U,
scrutiniSI,3110000000,ESERCIZIO,390214,288161,"73,84",Dato aggiornato al 05/03/2018 - 15:44,604,604,,,604,4184,9807,19,U,
scrutiniSI,3120000000,ESERCIZIO,406180,314130,"77,33",Dato aggiornato al 05/03/2018 - 15:44,585,585,,,585,4010,9581,46,U,
scrutiniSI,3130000000,ESERCIZIO,365256,277097,"75,86",Dato aggiornato al 05/03/2018 - 15:44,512,512,,,512,3958,7588,6,U,
scrutiniSI,3210000000,ESERCIZIO,425102,341669,"80,37",Dato aggiornato al 05/03/2018 - 15:44,566,566,,,566,4555,9856,62,U,
scrutiniSI,3220000000,ESERCIZIO,344323,276157,"80,20",Dato aggiornato al 05/03/2018 - 15:44,415,415,,,415,3609,8100,37,U,
scrutiniSI,3230000000,ESERCIZIO,367151,289764,"78,92",Dato aggiornato al 05/03/2018 - 15:44,498,498,,,498,3504,7435,33,U,
scrutiniSI,3240000000,ESERCIZIO,367935,295416,"80,29",Dato aggiornato al 05/03/2018 - 15:44,517,517,,,517,4654,9199,52,U,
scrutiniSI,3310000000,ESERCIZIO,321746,254109,"78,97",Dato aggiornato al 05/03/2018 - 15:44,423,423,,,423,3655,8356,37,U,
scrutiniSI,3320000000,ESERCIZIO,345103,264803,"76,73",Dato aggiornato al 05/03/2018 - 16:16,491,491,,,491,4000,9117,15,U,
scrutiniSI,3330000000,ESERCIZIO,441834,336440,"76,14",Dato aggiornato al 05/03/2018 - 15:44,535,535,,,535,3660,9654,76,U,
scrutiniSI,3340000000,ESERCIZIO,411525,311160,"75,61",Dato aggiornato al 05/03/2018 - 16:18,534,534,,,534,3687,9298,40,U,
scrutiniSI,3410000000,ESERCIZIO,323928,243939,"75,30",Dato aggiornato al 05/03/2018 - 15:44,458,458,,,458,2224,5274,103,U,
scrutiniSI,3420000000,ESERCIZIO,404579,295842,"73,12",Dato aggiornato al 05/03/2018 - 15:44,569,569,,,569,2845,7273,158,U,
scrutiniSI,3430000000,ESERCIZIO,362207,270258,"74,61",Dato aggiornato al 05/03/2018 - 15:44,476,476,,,476,2786,7268,222,U,
scrutiniSI,3440000000,ESERCIZIO,414487,318296,"76,79",Dato aggiornato al 05/03/2018 - 15:44,509,509,,,509,3266,8659,127,U,
scrutiniSI,3510000000,ESERCIZIO,403149,313716,"77,81",Dato aggiornato al 05/03/2018 - 15:44,486,486,,,486,2961,7623,62,U,
scrutiniSI,3520000000,ESERCIZIO,399347,313633,"78,53",Dato aggiornato al 05/03/2018 - 15:44,487,487,,,487,3388,8053,63,U,
scrutiniSI,3530000000,ESERCIZIO,439231,335899,"76,47",Dato aggiornato al 05/03/2018 - 15:44,562,562,,,562,3371,8600,70,U,
scrutiniSI,4110000000,ESERCIZIO,119669,90093,"75,28",Dato aggiornato al 05/03/2018 - 15:44,143,143,,,143,2332,4908,100,U,
scrutiniSI,4120000000,ESERCIZIO,104490,69773,"66,77",Dato aggiornato al 05/03/2018 - 15:44,149,149,,,149,5481,7887,0,U,
scrutiniSI,4130000000,ESERCIZIO,126556,86549,"68,38",Dato aggiornato al 05/03/2018 - 15:44,194,194,,,194,6085,8899,1,U,
scrutiniSI,4140000000,ESERCIZIO,160373,128206,"79,94",Dato aggiornato al 05/03/2018 - 15:44,226,226,,,226,1606,4537,0,U,
scrutiniSI,4150000000,ESERCIZIO,125822,100155,"79,60",Dato aggiornato al 05/03/2018 - 15:44,177,177,,,177,1297,3330,5,U,
scrutiniSI,4160000000,ESERCIZIO,87163,68705,"78,82",Dato aggiornato al 05/03/2018 - 15:44,127,127,,,127,935,2541,2,U,
scrutiniSI,5110000000,ESERCIZIO,383617,291317,"75,93",Dato aggiornato al 05/03/2018 - 15:44,528,528,,,528,2432,7499,95,U,
scrutiniSI,5120000000,ESERCIZIO,430717,336916,"78,22",Dato aggiornato al 05/03/2018 - 15:44,610,610,,,610,3555,9965,6,U,
scrutiniSI,5130000000,ESERCIZIO,373494,294995,"78,98",Dato aggiornato al 05/03/2018 - 15:44,504,504,,,504,2832,7632,41,U,
scrutiniSI,5140000000,ESERCIZIO,365306,281932,"77,17",Dato aggiornato al 05/03/2018 - 15:44,520,520,,,520,2833,8001,17,U,
scrutiniSI,5210000000,ESERCIZIO,437867,348362,"79,55",Dato aggiornato al 05/03/2018 - 15:44,596,596,,,596,3240,9049,17,U,
scrutiniSI,5220000000,ESERCIZIO,430903,353488,"82,03",Dato aggiornato al 05/03/2018 - 15:44,575,575,,,575,3212,9237,21,U,
scrutiniSI,5230000000,ESERCIZIO,386580,309897,"80,16",Dato aggiornato al 05/03/2018 - 14:39,545,545,,,545,2885,8553,85,U,
scrutiniSI,5240000000,ESERCIZIO,327679,256137,"78,16",Dato aggiornato al 05/03/2018 - 15:44,471,471,,,471,1918,5723,23,U,
scrutiniSI,5250000000,ESERCIZIO,303968,239693,"78,85",Dato aggiornato al 05/03/2018 - 15:44,390,390,,,390,1956,5297,13,U,
scrutiniSI,6110000000,ESERCIZIO,358739,262484,"73,16",Dato aggiornato al 05/03/2018 - 15:44,571,571,,,571,2328,8223,67,U,
scrutiniSI,6120000000,ESERCIZIO,527600,403127,"76,40",Dato aggiornato al 05/03/2018 - 15:44,798,798,,,798,4044,13327,117,U,
scrutiniSI,7110000000,ESERCIZIO,386314,278979,"72,21",Dato aggiornato al 05/03/2018 - 15:44,599,599,,,599,3049,9371,55,U,
scrutiniSI,7120000000,ESERCIZIO,363467,252816,"69,55",Dato aggiornato al 05/03/2018 - 15:44,566,566,,,566,1977,6114,54,U,
scrutiniSI,7130000000,ESERCIZIO,400118,295004,"73,72",Dato aggiornato al 05/03/2018 - 15:44,624,624,,,624,2713,7971,33,U,
scrutiniSI,8110000000,ESERCIZIO,401498,315281,"78,52",Dato aggiornato al 05/03/2018 - 15:44,568,568,,,568,2735,7510,4,U,
scrutiniSI,8120000000,ESERCIZIO,385308,304113,"78,92",Dato aggiornato al 05/03/2018 - 15:44,544,544,,,544,2617,7332,17,U,
scrutiniSI,8130000000,ESERCIZIO,443096,352249,"79,49",Dato aggiornato al 05/03/2018 - 15:44,637,637,,,637,3738,10460,28,U,
scrutiniSI,8140000000,ESERCIZIO,472197,366646,"77,64",Dato aggiornato al 05/03/2018 - 15:44,742,742,,,742,3489,9730,45,U,
scrutiniSI,8210000000,ESERCIZIO,348043,276527,"79,45",Dato aggiornato al 05/03/2018 - 15:44,519,519,,,519,3154,7563,56,U,
scrutiniSI,8220000000,ESERCIZIO,334122,264669,"79,21",Dato aggiornato al 05/03/2018 - 17:22,456,456,,,456,2985,7509,34,U,
scrutiniSI,8230000000,ESERCIZIO,369613,287175,"77,69",Dato aggiornato al 05/03/2018 - 15:44,520,520,,,520,3035,7811,15,U,
scrutiniSI,8240000000,ESERCIZIO,344826,259609,"75,28",Dato aggiornato al 05/03/2018 - 15:44,524,524,,,524,2970,7536,42,U,
scrutiniSI,9110000000,ESERCIZIO,326860,256879,"78,58",Dato aggiornato al 05/03/2018 - 15:44,461,461,,,461,1979,6613,72,U,
scrutiniSI,9120000000,ESERCIZIO,376571,302242,"80,26",Dato aggiornato al 05/03/2018 - 15:44,511,511,,,511,2711,8773,11,U,
scrutiniSI,9130000000,ESERCIZIO,371508,286105,"77,01",Dato aggiornato al 05/03/2018 - 15:44,541,541,,,541,2702,8890,27,U,
scrutiniSI,9140000000,ESERCIZIO,419749,309280,"73,68",Dato aggiornato al 05/03/2018 - 15:44,707,707,,,707,2843,9285,35,U,
scrutiniSI,9210000000,ESERCIZIO,377538,296312,"78,48",Dato aggiornato al 05/03/2018 - 15:44,590,590,,,590,3384,9326,27,U,
scrutiniSI,9220000000,ESERCIZIO,366430,287704,"78,51",Dato aggiornato al 05/03/2018 - 15:44,502,502,,,502,2727,8045,37,U,
scrutiniSI,9230000000,ESERCIZIO,408781,308900,"75,56",Dato aggiornato al 05/03/2018 - 16:58,642,642,,,642,2591,8466,39,U,
scrutiniSI,0110000000,ESERCIZIO,329241,260232,"79,03",Dato aggiornato al 05/03/2018 - 15:59,496,496,,,496,2709,7136,18,U,
scrutiniSI,0120000000,ESERCIZIO,295950,227219,"76,77",Dato aggiornato al 05/03/2018 - 15:44,509,509,,,509,2265,6437,97,U,
scrutiniSI,1110000000,ESERCIZIO,347201,270403,"77,88",Dato aggiornato al 05/03/2018 - 15:44,541,541,,,541,3002,7139,54,U,
scrutiniSI,1120000000,ESERCIZIO,378552,290919,"76,85",Dato aggiornato al 05/03/2018 - 17:37,534,534,,,534,3383,7871,16,U,
scrutiniSI,1130000000,ESERCIZIO,370131,283410,"76,57",Dato aggiornato al 05/03/2018 - 15:44,499,499,,,499,3667,8108,17,U,
scrutiniSI,2110000000,ESERCIZIO,399729,-,-,Dato aggiornato al 05/03/2018 - 16:07,544,552,,,-,-,-,-,U,
scrutiniSI,2120000000,ESERCIZIO,373582,-,-,Dato aggiornato al 05/03/2018 - 15:51,508,514,,,-,-,-,-,U,
scrutiniSI,2130000000,ESERCIZIO,435651,-,-,Dato aggiornato al 05/03/2018 - 15:56,621,622,,,-,-,-,-,U,
scrutiniSI,2210000000,ESERCIZIO,411074,-,-,Dato aggiornato al 05/03/2018 - 16:01,529,535,,,-,-,-,-,U,
scrutiniSI,2220000000,ESERCIZIO,419659,307702,"73,32",Dato aggiornato al 05/03/2018 - 16:13,512,512,,,512,4885,10221,23,U,
scrutiniSI,2230000000,ESERCIZIO,387201,-,-,Dato aggiornato al 05/03/2018 - 17:06,539,555,,,-,-,-,-,U,
scrutiniSI,2310000000,ESERCIZIO,364198,-,-,Dato aggiornato al 05/03/2018 - 17:39,487,496,,,-,-,-,-,U,
scrutiniSI,2320000000,ESERCIZIO,432809,-,-,Dato aggiornato al 05/03/2018 - 16:07,517,520,,,-,-,-,-,U,
scrutiniSI,2330000000,ESERCIZIO,407129,296253,"72,76",Dato aggiornato al 05/03/2018 - 17:37,508,508,,,508,5320,11663,250,U,
scrutiniSI,2340000000,ESERCIZIO,421507,-,-,Dato aggiornato al 05/03/2018 - 15:53,467,471,,,-,-,-,-,U,
scrutiniSI,3110000000,ESERCIZIO,557917,418778,"75,06",Dato aggiornato al 05/03/2018 - 15:44,918,918,,,918,5346,14937,70,U,
scrutiniSI,3120000000,ESERCIZIO,406436,304525,"74,92",Dato aggiornato al 05/03/2018 - 15:44,721,721,,,721,4096,10535,44,U,
scrutiniSI,4110000000,ESERCIZIO,233710,166650,"71,30",Dato aggiornato al 05/03/2018 - 15:44,394,394,,,394,3030,6916,15,U,
scrutiniSI,5110000000,ESERCIZIO,376313,269255,"71,55",Dato aggiornato al 05/03/2018 - 15:44,618,618,,,618,6203,13009,134,U,
scrutiniSI,5120000000,ESERCIZIO,436647,301654,"69,08",Dato aggiornato al 05/03/2018 - 15:44,596,596,,,596,4053,10267,16,U,
scrutiniSI,5130000000,ESERCIZIO,356162,255842,"71,83",Dato aggiornato al 05/03/2018 - 15:44,578,578,,,578,5155,11170,80,U,
scrutiniSI,5210000000,ESERCIZIO,416008,268877,"64,63",Dato aggiornato al 05/03/2018 - 15:44,530,530,,,530,2154,6787,2,U,
scrutiniSI,5220000000,ESERCIZIO,396363,268287,"67,68",Dato aggiornato al 05/03/2018 - 15:44,525,525,,,525,2403,6880,16,U,
scrutiniSI,5230000000,ESERCIZIO,341677,208141,"60,91",Dato aggiornato al 05/03/2018 - 15:44,443,443,,,443,1015,4629,21,U,
scrutiniSI,5240000000,ESERCIZIO,328679,196357,"59,74",Dato aggiornato al 05/03/2018 - 15:44,441,441,,,441,959,4388,19,U,
scrutiniSI,5310000000,ESERCIZIO,306484,216620,"70,67",Dato aggiornato al 05/03/2018 - 16:10,444,444,,,444,2433,6241,11,U,
scrutiniSI,5320000000,ESERCIZIO,,232867,"66,40",Dato aggiornato al 05/03/2018 - 15:44,511,511,,,511,2569,7172,2,U,
scrutiniSI,5330000000,ESERCIZIO,419358,302037,"72,02",Dato aggiornato al 05/03/2018 - 15:44,580,580,,,580,4274,10697,41,U,
scrutiniSI,5340000000,ESERCIZIO,360380,254260,"70,55",Dato aggiornato al 05/03/2018 - 15:44,560,560,,,560,6000,12260,84,U,
scrutiniSI,6110000000,ESERCIZIO,390501,269232,"68,94",Dato aggiornato al 05/03/2018 - 15:44,541,541,,,541,2011,7557,28,U,
scrutiniSI,6120000000,ESERCIZIO,363090,254098,"69,98",Dato aggiornato al 05/03/2018 - 15:44,469,469,,,469,2903,8816,61,U,
scrutiniSI,6130000000,ESERCIZIO,361594,245086,"67,77",Dato aggiornato al 05/03/2018 - 15:44,522,522,,,522,3129,8530,35,U,
scrutiniSI,6140000000,ESERCIZIO,311317,207776,"66,74",Dato aggiornato al 05/03/2018 - 15:44,467,467,,,467,2518,7712,54,U,
scrutiniSI,6210000000,ESERCIZIO,390550,276398,"70,77",Dato aggiornato al 05/03/2018 - 15:44,500,500,,,500,3757,9887,14,U,
scrutiniSI,6220000000,ESERCIZIO,371534,258435,"69,55",Dato aggiornato al 05/03/2018 - 15:44,482,482,,,482,4094,10753,17,U,
scrutiniSI,6230000000,ESERCIZIO,400283,282226,"70,50",Dato aggiornato al 05/03/2018 - 16:06,564,564,,,564,5568,12079,20,U,
scrutiniSI,6240000000,ESERCIZIO,383005,261509,"68,27",Dato aggiornato al 05/03/2018 - 15:44,481,481,,,481,3681,9559,27,U,
scrutiniSI,7110000000,ESERCIZIO,423233,300948,"71,10",Dato aggiornato al 05/03/2018 - 15:44,681,681,,,681,5222,14545,94,U,
scrutiniSI,8110000000,ESERCIZIO,321325,197790,"61,55",Dato aggiornato al 05/03/2018 - 15:44,562,562,,,562,3805,8514,23,U,
