Lista;Regione;Collegio Plurinominale;Collegio Uninominale;Numero Candidato;Candidato
IL POPOLO DELLA FAMIGLIA;LIGURIA;LIGURIA - 01;02 - GENOVA - UNITÀ URBANISTICA SAN FRUTTUOSO;7;PINTUS SALVATORE ANGELO
IL POPOLO DELLA FAMIGLIA;LIGURIA;LIGURIA - 01;03 - GENOVA - LA SPEZIA;7;CANOSSA EMILIA CRISTINA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 01;16 - PAVIA;2;PERI CRISTIANO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 01;17 - CREMONA;2;MERLINI PAOLA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 01;18 - MANTOVA;2;MARCAZZAN PIETRO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 02;12 - BERGAMO;2;SCOGNAMIGLIO ANGELA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 02;13 - TREVIGLIO;2;PROTTO MARCELLO PASQUALE
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 02;14 - BRESCIA;2;ARCHETTI GIANCARLO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 02;15 - LUMEZZANE;2;STACCIOLI MARINA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 03;08 - LECCO;2;AMATO MASSIMILIANO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 03;09 - CANTÙ;2;TESTA ALESSANDRO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 03;10 - COMO;2;D'AMATO GABRIELLA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 03;11 - VARESE;2;POLASTRI CESARE
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 04;01 - MILANO - AREA STATISTICA 84;2;PONGILUPPI ELEUTERI EMANUELA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 04;02 - MILANO - AREA STATISTICA 74;2;CAMPIOTTI AQUILELE QUILINO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 04;03 - MILANO - LEGNANO;2;RUFFINI LUIGINO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 04;04 - ROZZANO;2;MAZZONE PASQUALE
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 05;05 - COLOGNO MONZESE;1;VIGNATI MASSIMO GIOVANNI LODOVICO
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 05;06 - MONZA;2;FROIIO ANNA MARIA
IL POPOLO DELLA FAMIGLIA;LOMBARDIA;LOMBARDIA - 05;07 - SESTO SAN GIOVANNI;2;BARRA VITTORIA
IL POPOLO DELLA FAMIGLIA;MARCHE;MARCHE - 01;01 - PESARO;5;RUZZI DONATELLA
IL POPOLO DELLA FAMIGLIA;MARCHE;MARCHE - 01;02 - ANCONA;5;SOVERCHIA ANDREA
IL POPOLO DELLA FAMIGLIA;MARCHE;MARCHE - 01;03 - ASCOLI PICENO;5;POLVERINI CELESTE
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;6;GIORELLO ROSSANO
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;6;SPAGNOLINI EMANUELA
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;6;CLARI FABRIZIO
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;6;LO BUE EMANUELE
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 02;05 - NOVARA;6;DE GIOVANNINI GIUSEPPE
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;6;MONDELLI ALESSANDRA
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;6;MAZZOLA GIROLAMO
IL POPOLO DELLA FAMIGLIA;PIEMONTE;PIEMONTE - 02;08 - CUNEO;6;GIOVANNIELLO ELISABETTA
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 01;01 - BARI;5;MARIANI GIUSEPPE
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 01;02 - ALTAMURA;5;LAPENNA WILLY
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 01;03 - ANDRIA;5;DI BIASE FERDINANDO
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 01;08 - FOGGIA;5;MASTRANGELO ANNA
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 02;04 - BRINDISI;5;FORTUNATO VINCENZO
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 02;05 - LECCE;4;DE PASCALIS MARIA CRISTINA
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 02;06 - NARDÒ;5;DE CARLO MARCO
IL POPOLO DELLA FAMIGLIA;PUGLIA;PUGLIA - 02;07 - TARANTO;5;GALANTO ELVIRA
IL POPOLO DELLA FAMIGLIA;SARDEGNA;SARDEGNA - 01;01 - CAGLIARI;7;MARRAS CARLO
IL POPOLO DELLA FAMIGLIA;SARDEGNA;SARDEGNA - 01;02 - NUORO;7;PISU ANGELA RITA MERCEDES
IL POPOLO DELLA FAMIGLIA;SARDEGNA;SARDEGNA - 01;03 - SASSARI;7;CASINI ANTONIO
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 01;01 - PALERMO - RESUTTANA-SAN LORENZO;2;RAMPANTI FRANCESCA
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 01;02 - PALERMO - BAGHERIA;2;QUARANTA MATTEA
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 01;03 - MARSALA;2;GUASTELLA SALVATORE
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 01;04 - AGRIGENTO;2;DI MATTEO NICOLA
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 01;05 - GELA;2;SAUNA SALVATORE
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 02;06 - MESSINA;2;ASTORE GERARDO
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 02;07 - ACIREALE;2;GAMBINO ALESSANDRO
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 02;08 - CATANIA;2;GUGLIELMINO ANTONELLA VIRGINIA
IL POPOLO DELLA FAMIGLIA;SICILIA;SICILIA - 02;09 - SIRACUSA;2;ARMINIO GIOVANNA
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 01;01 - FIRENZE ;3;BIONDI KATUSCIA
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 01;02 - SESTO FIORENTINO;3;FINETTI MASSIMO
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 01;03 - PRATO;3;CAPPELLETTI MATTEO
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 01;05 - LUCCA;3;STEFANINI CARLA
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 02;04 - AREZZO;3;ADEMOLLO CLAUDIO
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 02;06 - PISA;3;DAVERI DANIELA
IL POPOLO DELLA FAMIGLIA;TOSCANA;TOSCANA - 02;07 - LIVORNO;3;BARBINI ANDREA
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;01 - BOLZANO/BOZEN;3;VINCENZINI GIOVANNI
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;02 - MERANO/MERAN;4;STREPPARAVA GUIDO
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;03 - BRESSANONE/BRIXEN;4;ORLANDI ERMILIANA
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;04 - TRENTO;2;HILL LOUISE DEIRDRE
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;05 - ROVERETO;3;FUMANERI EMILIANO
IL POPOLO DELLA FAMIGLIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;06 - PERGINE VALSUGANA;3;D'ALESSANDRO ANGELA
IL POPOLO DELLA FAMIGLIA;UMBRIA;UMBRIA - 01;01 - PERUGIA;8;SCIAMANNA MARCO
IL POPOLO DELLA FAMIGLIA;UMBRIA;UMBRIA - 01;02 - TERNI;8;MAILIA GABRIELLA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 01;01 - VENEZIA;11;BALDO CATERINA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 01;02 - BELLUNO;11;CONDURSO CARLA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 01;03 - TREVISO;11;MEO RAFFAELE
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 01;04 - ROVIGO;11;CASSETTA ETTORE
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 02;05 - PADOVA;11;OBERTO SILVANA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;11;BIANCHINI LUCIANA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 02;07 - VICENZA;11;PATUZZI FRANCESCA
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 02;08 - VERONA;11;FURIA LUCIO
IL POPOLO DELLA FAMIGLIA;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;11;CORRADI CLAUDIO
ITALIA AGLI ITALIANI;ABRUZZO;ABRUZZO - 01;01 - PESCARA;8;PALMER ORLANDO
ITALIA AGLI ITALIANI;ABRUZZO;ABRUZZO - 01;02 - L'AQUILA;8;PANTALONE MARIA RITA
ITALIA AGLI ITALIANI;CALABRIA;CALABRIA - 01;01 - CROTONE;10;REALE BRUNO
ITALIA AGLI ITALIANI;CALABRIA;CALABRIA - 01;02 - COSENZA;10;CRISCI ROSETTA
ITALIA AGLI ITALIANI;CALABRIA;CALABRIA - 01;03 - CATANZARO;10;TOLOMEO MARIA GRAZIA
ITALIA AGLI ITALIANI;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;10;FERRERI ANTONIO DETTO CARBONELLA
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;8;SCIROCCO LORENZO
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 01;02 - CASERTA;8;BOCCHINI PATRIZIA
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;8;GUERRIERO ROCCO
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;7;AMATO IRENE
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 02;06 - CASORIA;7;PAPARO ANTONIO
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;7;ARPAIA ANNA MARIA
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;7;D'ESPOSITO ALESSANDRO
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 03;05 - PORTICI;8;IANNUZZI GIUSEPPINA
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;8;ANDRETTI CIRO
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 03;10 - SALERNO;8;NACCHIA ANNA MARIA
ITALIA AGLI ITALIANI;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;8;MANDARINO ERMANNO
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;10;LO GIUDICE ROBERTO
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;10;SANTARELLI MIRCO
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;10;STAFFIERI VITA
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;10;GIANNINI KATIA
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;10;BERTAGLIA UGO
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;10;MATIJASIC MIRIJANA
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;10;DINARDO BARBARA
ITALIA AGLI ITALIANI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;10;ZONCATI GIOVANNI PIETRO
ITALIA AGLI ITALIANI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;4;DAMBRA JEANPIERRE
ITALIA AGLI ITALIANI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;4;RADIN ELENA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;7;AUGELLO ALESSIA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;7;MORGANTI CARLO
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;7;MOSCA MASSIMO
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;7;MORELLI ALESSANDRA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 02;05 - VITERBO;7;DE LAZZARO MICHELE
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;7;MANCUSO GIUSEPPE
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 03;07 - FROSINONE;7;SPERATI ANTONELLA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;7;RIGGI CRISTINA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 03;09 - LATINA;7;ROVERE CHIARA
ITALIA AGLI ITALIANI;LAZIO;LAZIO - 03;10 - VELLETRI;7;FRUSONE LIVIO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 01;16 - PAVIA;1;GANDINI PAOLO STEFANO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 01;17 - CREMONA;1;GIORDANO SABINA
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 01;18 - MANTOVA;1;BONATTI FIORENZO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 02;12 - BERGAMO;1;SERUGHETTI MARCELLO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 02;13 - TREVIGLIO;1;PEDRETTI NADIA
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 02;14 - BRESCIA;1;ZAMPOLLO ALICE
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 02;15 - LUMEZZANE;1;VALZELLI FRANCO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 03;08 - LECCO;1;CONSONNI ACHILLE
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 03;09 - CANTÙ;1;LIVA FRANCO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 03;10 - COMO;1;TOTARO MARIA CARMEN
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 03;11 - VARESE;1;ZOLLA ANNAMARIA
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 04;01 - MILANO - AREA STATISTICA 84;1;MUSCIOLA' FILOMENA PATRIZIA
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 04;02 - MILANO - AREA STATISTICA 74;1;FERRARA SALVATORE
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 04;03 - MILANO - LEGNANO;1;FRAMBA FRANCESCO
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 04;04 - ROZZANO;1;VERGA VIRGINIA
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 05;06 - MONZA;1;VIGEVANI GIUSEPPE
ITALIA AGLI ITALIANI;LOMBARDIA;LOMBARDIA - 05;07 - SESTO SAN GIOVANNI;1;CERRA SILVANA
ITALIA AGLI ITALIANI;MARCHE;MARCHE - 01;01 - PESARO;1;CIUCCIOVE' MARIANO
ITALIA AGLI ITALIANI;MARCHE;MARCHE - 01;02 - ANCONA;1;DEL MORO MICHELA
ITALIA AGLI ITALIANI;MARCHE;MARCHE - 01;03 - ASCOLI PICENO;1;GIAMPAOLI ALESSANDRO
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;3;DI LEO MARIA ANTONIETTA
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;3;SAIJA STEFANO ROSARIO
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;3;CORRENTI MAURIZIO
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;3;CORTESE CARMELA
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 02;05 - NOVARA;3;FIORE THEODOROWICZ ELENA EGLE
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;3;ELLENA LODOVICO
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;3;SANTANGELO VINCENZO
ITALIA AGLI ITALIANI;PIEMONTE;PIEMONTE - 02;08 - CUNEO;3;BOERO MARA
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 01;01 - BARI;1;MAGLIONE ANGELO
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 01;02 - ALTAMURA;1;STRIANI ORONZA ANTONELLA
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 01;03 - ANDRIA;1;MOSCATELLI ONESTA ORIANA
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 01;08 - FOGGIA;1;PALLADINO LUIGI
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 02;04 - BRINDISI;1;NEGRO NANCY
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 02;06 - NARDÒ;1;BIZZARRO FRANCESCO
ITALIA AGLI ITALIANI;PUGLIA;PUGLIA - 02;07 - TARANTO;1;MARAGLIULO PAOLA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 01;01 - PALERMO - RESUTTANA-SAN LORENZO;8;BADALAMENTI LETIZIA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 01;02 - PALERMO - BAGHERIA;8;MINUTO LORENZA MARIA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 01;03 - MARSALA;8;CURRO' ANTONINO
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 01;04 - AGRIGENTO;8;SARDO ALFIO
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 01;05 - GELA;8;MANGIAMELI SANDRA ELISABETTA MARIA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 02;06 - MESSINA;8;GRILLO MONICA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 02;07 - ACIREALE;8;PENNA RENATO
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 02;08 - CATANIA;8;SQUILLACI TECLA
ITALIA AGLI ITALIANI;SICILIA;SICILIA - 02;09 - SIRACUSA;8;MIZZI DOMENICO
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 01;01 - FIRENZE ;8;CARAMIA UMBERTO
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 01;02 - SESTO FIORENTINO;8;NENCI MORENO
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 01;03 - PRATO;8;TRINCHESE ROSA ANNA
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 01;05 - LUCCA;8;GUARDUCCI ALESSANDRA
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 02;04 - AREZZO;8;MARTINI MATTEO MARIA
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 02;06 - PISA;8;MONTINI LUCIA
ITALIA AGLI ITALIANI;TOSCANA;TOSCANA - 02;07 - LIVORNO;8;TROTTA DARIO
ITALIA AGLI ITALIANI;UMBRIA;UMBRIA - 01;01 - PERUGIA;2;MAIORCA FULVIO CARLO
ITALIA AGLI ITALIANI;UMBRIA;UMBRIA - 01;02 - TERNI;2;TROMBETTA IRMA
ITALIA AGLI ITALIANI;VENETO;VENETO - 01;01 - VENEZIA;2;MARCHIORI MAURIZIO
ITALIA AGLI ITALIANI;VENETO;VENETO - 01;02 - BELLUNO;2;SCAPOLAN BETTY
ITALIA AGLI ITALIANI;VENETO;VENETO - 01;03 - TREVISO;2;MONACO LORENZO
ITALIA AGLI ITALIANI;VENETO;VENETO - 01;04 - ROVIGO;2;MORETTO DANIELA
ITALIA AGLI ITALIANI;VENETO;VENETO - 02;05 - PADOVA;2;TARQUINI LUIGI
ITALIA AGLI ITALIANI;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;2;TREVISAN ERICA
ITALIA AGLI ITALIANI;VENETO;VENETO - 02;07 - VICENZA;2;ZAUSA GIANCARLO
ITALIA AGLI ITALIANI;VENETO;VENETO - 02;08 - VERONA;2;AMEDEO PIETRO
ITALIA AGLI ITALIANI;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;2;CENTENARI ROBERTA
ITALIA EUROPA INSIEME;ABRUZZO;ABRUZZO - 01;01 - PESCARA;5;CHIAVAROLI FEDERICA
ITALIA EUROPA INSIEME;ABRUZZO;ABRUZZO - 01;02 - L'AQUILA;5;CIALENTE MASSIMO
ITALIA EUROPA INSIEME;BASILICATA;BASILICATA - 01;01 - POTENZA;6;PITTELLA GIANNI
ITALIA EUROPA INSIEME;CALABRIA;CALABRIA - 01;01 - CROTONE;4;SCALZO ANTONIO
ITALIA EUROPA INSIEME;CALABRIA;CALABRIA - 01;02 - COSENZA;4;FERRARI SONIA
ITALIA EUROPA INSIEME;CALABRIA;CALABRIA - 01;03 - CATANZARO;4;VILLELLA AQUILA
ITALIA EUROPA INSIEME;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;4;AMARO OTTAVIO SALVATORE
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;3;ABBATE GIULIA
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 01;02 - CASERTA;3;CAPUTO NICOLA
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;3;FAMIGLIETTI LUIGI
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;3;PALMA GIOVANNA
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 02;06 - CASORIA;3;RUSSO FRANCESCO
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;3;ALFANO GIOACCHINO
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;3;MARCIANO ANTONIO
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 03;05 - PORTICI;3;D'ANGELO LIBERA
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;3;MANNIELLO FRANCESCO
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 03;10 - SALERNO;3;IANNUZZI BARBATO DETTO TINO
ITALIA EUROPA INSIEME;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;3;GALLO FILOMENA
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;5;ARLOTTI TIZIANO
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;5;COLLINA STEFANO
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;5;ZAMPA SANDRA
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;5;CASINI PIER FERDINANDO
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;5;PATRIARCA EDOARDO
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;5;IORI VANNA
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;5;PAGLIARI GIORGIO
ITALIA EUROPA INSIEME;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;5;GAZZOLO PAOLA
ITALIA EUROPA INSIEME;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;14;ILLY RICCARDO
ITALIA EUROPA INSIEME;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;14;DE MONTE ISABELLA
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;4;BONINO EMMA
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;4;PASTORELLI ORESTE
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;4;MATURANI GIUSEPPINA DETTA PINA
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;4;QUINTO PAOLO
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 02;05 - VITERBO;4;MAZZOLI ALESSANDRO
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;4;LUCHERINI CARLO
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 03;07 - FROSINONE;4;SPILABOTTE MARIA
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;4;MARCHETTI UGO
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 03;09 - LATINA;4;MOSCARDELLI CLAUDIO
ITALIA EUROPA INSIEME;LAZIO;LAZIO - 03;10 - VELLETRI;4;PARENTE ANNAMARIA
ITALIA EUROPA INSIEME;LIGURIA;LIGURIA - 01;01 - SAVONA;2;DE VINCENZI LUIGI
ITALIA EUROPA INSIEME;LIGURIA;LIGURIA - 01;02 - GENOVA - UNITÀ URBANISTICA SAN FRUTTUOSO;2;PINOTTI ROBERTA
